min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;2147483647;500000;5556;90;386516.135169;1;0.000000;0.000001;0.249613;o;0.000048;0.004181;0.023873;0.054568;0.078442;0.116185;0.050713;0.249595;
0;2147483647;500000;5495;91;390806.851137;1;0.000000;0.000001;0.261434;o;0.000062;0.004738;0.025080;0.064277;0.089359;0.109457;0.057770;0.261419;
0;2147483647;500000;5435;92;395121.186201;1;0.000000;0.000002;0.263359;o;0.000068;0.004573;0.027663;0.053425;0.081090;0.113445;0.064134;0.263343;
0;2147483647;500000;5377;93;399383.233588;1;0.000000;0.000002;0.246604;o;0.000048;0.004352;0.024643;0.054512;0.079156;0.113504;0.049497;0.246590;
0;2147483647;500000;5320;94;403662.339662;1;0.000000;0.000001;0.254513;o;0.000062;0.004667;0.024565;0.050997;0.075564;0.122815;0.051361;0.254498;
0;2147483647;500000;5264;95;407956.619871;1;0.000000;0.000001;0.259874;o;0.000064;0.004702;0.024363;0.055549;0.079913;0.120615;0.054522;0.259853;
0;2147483647;500000;5209;96;412264.090420;1;0.000000;0.000001;0.262873;o;0.000065;0.004652;0.024226;0.064383;0.088610;0.114815;0.054681;0.262856;
0;2147483647;500000;5155;97;416582.666731;1;0.000000;0.000001;0.262538;o;0.000071;0.005035;0.025927;0.050804;0.076733;0.116785;0.063841;0.262501;
0;2147483647;500000;5103;98;420827.679208;1;0.000000;0.000001;0.257508;o;0.000072;0.004730;0.024247;0.050673;0.074922;0.126916;0.050807;0.257483;
0;2147483647;500000;5051;99;425160.096417;1;0.000000;0.000001;0.262003;o;0.000060;0.004766;0.024579;0.055919;0.080499;0.124008;0.052627;0.261989;
0;2147483647;500000;500000;1;4294.967294;1;0.000001;0.000206;0.174139;o;0.004650;0.004779;0.073664;0.042022;0.115688;0.023308;0.025448;0.173908;
0;2147483647;500000;250000;2;8589.934588;1;0.000000;0.000220;0.183151;o;0.002810;0.004994;0.061985;0.032345;0.094331;0.055914;0.024837;0.182916;
0;2147483647;500000;166667;3;12884.876112;1;0.000000;0.000448;0.186228;o;0.001957;0.004395;0.051790;0.033804;0.085596;0.053621;0.040161;0.185766;
0;2147483647;500000;125000;4;17179.869176;1;0.000000;0.000211;0.190347;o;0.001430;0.004805;0.051006;0.031940;0.082947;0.059816;0.041097;0.190125;
0;2147483647;500000;100000;5;21474.836470;1;0.000000;0.000215;0.181728;o;0.001175;0.004418;0.045614;0.033459;0.079074;0.061025;0.035775;0.181499;
