min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;2147483647;50000000;2272728;22;944.892502;1;0.000000;0.000184;26.826242;o;0.016710;0.364390;5.821924;7.672928;13.494853;7.581965;5.368089;26.826043;
0;2147483647;50000000;2173913;23;987.842497;1;0.000000;0.000389;27.549652;o;0.015059;0.336711;4.886288;5.686393;10.572682;8.949036;7.675729;27.549250;
0;2147483647;50000000;2083334;24;1030.791821;1;0.000000;0.000277;24.422011;o;0.014880;0.357066;5.208540;6.126852;11.335393;7.314635;5.399713;24.421720;
0;2147483647;50000000;2000000;25;1073.741824;1;0.000000;0.000307;28.990447;o;0.013762;0.335319;4.799692;8.285645;13.085338;9.407164;6.148510;28.990128;
0;2147483647;50000000;1923077;26;1116.691452;1;0.000000;0.000388;26.121236;o;0.013142;0.337203;4.764563;6.099180;10.863744;7.251918;7.654784;26.120836;
0;2147483647;50000000;1851852;27;1159.641077;1;0.000000;0.000309;26.524441;o;0.012671;0.352249;6.061525;6.779732;12.841261;7.620499;5.697407;26.524121;
0;2147483647;50000000;1785715;28;1202.590361;1;0.000000;0.000232;28.551747;o;0.012451;0.337214;4.690467;6.192918;10.883387;10.168064;7.150354;28.551503;
0;2147483647;50000000;1724138;29;1245.540465;1;0.000000;0.000309;24.524185;o;0.012293;0.334374;4.793980;6.478430;11.272412;7.482454;5.422288;24.523864;
0;2147483647;50000000;1666667;30;1288.489931;1;0.000000;0.000240;29.029735;o;0.011978;0.334349;4.921654;8.592825;13.514480;9.147227;6.021414;29.029484;
0;2147483647;50000000;1612904;31;1331.439222;1;0.000000;0.000321;26.601310;o;0.011119;0.333902;4.729335;6.033595;10.762931;7.427967;8.065020;26.600976;
0;2147483647;50000000;1562500;32;1374.389534;1;0.000000;0.000221;26.377369;o;0.010910;0.354844;5.950687;6.532781;12.483469;7.744846;5.783034;26.377135;
0;2147483647;50000000;1515152;33;1417.338753;1;0.000000;0.000333;28.765581;o;0.010555;0.335072;4.522420;7.270145;11.792566;10.152981;6.474031;28.765236;
0;2147483647;50000000;1470589;34;1460.288121;1;0.000000;0.000293;24.361853;o;0.010636;0.335097;4.871380;5.972537;10.843918;7.675200;5.496656;24.361548;
0;2147483647;50000000;1428572;35;1503.237952;1;0.000000;0.000210;28.907689;o;0.009531;0.346519;6.040325;8.247005;14.287331;8.177464;6.086585;28.907466;
0;2147483647;50000000;1388889;36;1546.188102;1;0.000000;0.000221;27.760249;o;0.009674;0.334472;4.593616;5.975836;10.569454;8.723023;8.123363;27.760017;
